GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,state_puma,birthplace,x,y
"4804621",G48004621,"4804621","48",Texas,"04621","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA","4804621",Norway,-95.07745,29.60883
"4804622",G48004622,"4804622","48",Texas,"04622","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview PUMA","4804622",,-95.10371,29.75150
"4804623",G48004623,"4804623","48",Texas,"04623",Harris County (East)--Baytown City PUMA,"4804623",,-95.00381,29.81816
"100400",G01000400,"0100400","01",Alabama,"00400",DeKalb & Jackson Counties PUMA,"0100400",,-85.91972,34.64908
"102500",G01002500,"0102500","01",Alabama,"02500","Houston, Dale, Geneva & Henry Counties--Dothan City PUMA","0102500",,-85.49844,31.29689
"101000",G01001000,"0101000","01",Alabama,"01000","Talladega, Cherokee, Randolph, Cleburne & Clay Counties PUMA","0101000",,-85.74829,33.55012
"102400",G01002400,"0102400","01",Alabama,"02400","Russell, Pike, Barbour, Macon & Bullock Counties PUMA","0102400",,-85.57178,32.06854
"102300",G01002300,"0102300","01",Alabama,"02300","Coffee, Covington, Butler & Crenshaw Counties PUMA","0102300",,-86.38043,31.50341
"101900",G01001900,"0101900","01",Alabama,"01900",Lee County--Auburn City PUMA,"0101900",,-85.35556,32.60114
"102100",G01002100,"0102100","01",Alabama,"02100","Elmore, Autauga, Montgomery (Outer) & Lowndes Counties PUMA","0102100",,-86.41237,32.36157
"102000",G01002000,"0102000","01",Alabama,"02000",Montgomery City & Pike Road Town (North) PUMA,"0102000",,-86.22214,32.34155
"101100",G01001100,"0101100","01",Alabama,"01100",Calhoun County PUMA,"0101100",,-85.82603,33.77143
"100900",G01000900,"0100900","01",Alabama,"00900",Etowah County PUMA,"0100900",,-86.03476,34.04525
"100302",G01000302,"0100302","01",Alabama,"00302",Huntsville City (Central & South) PUMA,"0100302",,-86.56295,34.68920
"1202102",G12002102,"1202102","12",Florida,"02102",Collier County (Southwest) PUMA,"1202102",,-81.74773,26.10746
"1202101",G12002101,"1202101","12",Florida,"02101",Collier County (Northwest) PUMA,"1202101",,-81.75699,26.25492
"1201113",G12001113,"1201113","12",Florida,"01113",Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities PUMA,"1201113",,-80.20980,26.00948
"1201108",G12001108,"1201108","12",Florida,"01108",Broward County (East Central)--Fort Lauderdale City (Central) PUMA,"1201108",,-80.15381,26.11569
"1201104",G12001104,"1201104","12",Florida,"01104",Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities PUMA,"1201104",,-80.12894,26.22948
"1201103",G12001103,"1201103","12",Florida,"01103","Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities PUMA","1201103",Brazil,-80.12161,26.29765
"1201109",G12001109,"1201109","12",Florida,"01109",Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities PUMA,"1201109",,-80.16375,26.04776
"1201102",G12001102,"1201102","12",Florida,"01102",Broward County (North Central)--Margate & Coconut Creek Cities PUMA,"1201102",,-80.19598,26.26565
"1201107",G12001107,"1201107","12",Florida,"01107",Broward County (Central)--Lauderhill & Lauderdale Lakes Cities PUMA,"1201107",,-80.21444,26.15926
"1201110",G12001110,"1201110","12",Florida,"01110",Broward County (Central)--Davie Town & Cooper City PUMA,"1201110",,-80.28655,26.07527
"1201105",G12001105,"1201105","12",Florida,"01105","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities PUMA","1201105",,-80.20291,26.19431
"1201106",G12001106,"1201106","12",Florida,"01106",Broward County (Central)--Plantation & Sunrise Cities PUMA,"1201106",,-80.27632,26.14035
"1201111",G12001111,"1201111","12",Florida,"01111","Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town PUMA","1201111",Colombia,-80.38977,26.06609
"1201112",G12001112,"1201112","12",Florida,"01112",Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities PUMA,"1201112",,-80.35693,25.98583
"1201101",G12001101,"1201101","12",Florida,"01101",Broward County (West)--Coral Springs & Parkland Cities PUMA,"1201101",,-80.59875,26.16995
"1201114",G12001114,"1201114","12",Florida,"01114","Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities PUMA","1201114",,-80.19964,25.98420
"1210301",G12010301,"1210301","12",Florida,"10301",Pinellas County (North) PUMA,"1210301",,-82.71787,28.11339
"1210308",G12010308,"1210308","12",Florida,"10308",Pinellas County (South Central)--St. Petersburg City (West) PUMA,"1210308",,-82.71464,27.75194
"1210305",G12010305,"1210305","12",Florida,"10305",Pinellas County (West Central)--Greater Seminole City PUMA,"1210305",,-82.79156,27.84929
"1210303",G12010303,"1210303","12",Florida,"10303",Pinellas County (Central)--Clearwater City (South & Central) PUMA,"1210303",,-82.76814,27.96386
"1210302",G12010302,"1210302","12",Florida,"10302",Pinellas County (North Central) PUMA,"1210302",,-82.72677,28.02269
"1210304",G12010304,"1210304","12",Florida,"10304",Pinellas County (Central)--Greater Largo City PUMA,"1210304",,-82.75478,27.90892
"1210306",G12010306,"1210306","12",Florida,"10306",Pinellas County (Central)--Greater Pinellas Park City PUMA,"1210306",,-82.69885,27.85021
"1209907",G12009907,"1209907","12",Florida,"09907",Palm Beach County (Southeast)--Greater Delray Beach City PUMA,"1209907",,-80.11698,26.46068
"1209908",G12009908,"1209908","12",Florida,"09908",Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA,"1209908","Czech Republic, St. Kitts-Nevis",-80.11445,26.37981
"1209911",G12009911,"1209911","12",Florida,"09911",Palm Beach County (West)--Glades & Western Communities PUMA,"1209911",,-80.56631,26.64382
"1209904",G12009904,"1209904","12",Florida,"09904",Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA,"1209904",,-80.12491,26.64661
"1209909",G12009909,"1209909","12",Florida,"09909",Palm Beach County (West of Boca Raton City) PUMA,"1209909",,-80.20504,26.36949
"1209910",G12009910,"1209910","12",Florida,"09910",Palm Beach County (Central)--Wellington Village & Agricultural Reserve PUMA,"1209910",,-80.23329,26.58955
"1209902",G12009902,"1209902","12",Florida,"09902",Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA,"1209902",,-80.15801,26.82368
"1209901",G12009901,"1209901","12",Florida,"09901",Palm Beach County (Northeast) PUMA,"1209901",,-80.17950,26.92165
"1209903",G12009903,"1209903","12",Florida,"09903",Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA,"1209903",,-80.08728,26.71122
"1209905",G12009905,"1209905","12",Florida,"09905","Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City PUMA","1209905",,-80.10180,26.59947
"1209906",G12009906,"1209906","12",Florida,"09906",Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA,"1209906",,-80.10864,26.53459
"1205705",G12005705,"1205705","12",Florida,"05705",Hillsborough County (North Central)--Tampa City (North) PUMA,"1205705",,-82.34008,28.09753
"1205706",G12005706,"1205706","12",Florida,"05706",Hillsborough County (Northeast) PUMA,"1205706",,-82.16682,28.04703
"1205704",G12005704,"1205704","12",Florida,"05704",Hillsborough County (North Central) PUMA,"1205704",,-82.48594,28.10101
"1205701",G12005701,"1205701","12",Florida,"05701",Hillsborough County (Central)--Tampa City (Central) PUMA,"1205701",,-82.43950,28.01050
"1205703",G12005703,"1205703","12",Florida,"05703",Hillsborough County (Northwest) PUMA,"1205703",,-82.59075,28.08160
"1205707",G12005707,"1205707","12",Florida,"05707",Hillsborough County (Central) PUMA,"1205707",,-82.32755,27.92240
"1205702",G12005702,"1205702","12",Florida,"05702",Hillsborough County (Southwest)--Tampa City (South) PUMA,"1205702",,-82.48844,27.92377
"1205708",G12005708,"1205708","12",Florida,"05708",Hillsborough County (South County) PUMA,"1205708",,-82.24417,27.76623
"1211704",G12011704,"1211704","12",Florida,"11704",Seminole County (East) PUMA,"1211704",,-81.15027,28.70574
"1211702",G12011702,"1211702","12",Florida,"11702",Seminole County (North Central) PUMA,"1211702",,-81.31815,28.76322
"1211703",G12011703,"1211703","12",Florida,"11703",Seminole County (South Central) PUMA,"1211703",,-81.31164,28.66522
"1211701",G12011701,"1211701","12",Florida,"11701",Seminole County (West) PUMA,"1211701",,-81.39689,28.74535
"1208900",G12008900,"1208900","12",Florida,"08900",Nassau & Baker Counties PUMA,"1208900",,-82.03479,30.47774
"1202300",G12002300,"1202300","12",Florida,"02300","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA","1202300",,-82.72868,29.72803
"1200102",G12000102,"1200102","12",Florida,"00102",Alachua County (Outer) PUMA,"1200102",Paraguay,-82.35944,29.67572
"1200101",G12000101,"1200101","12",Florida,"00101",Alachua County (Central)--Gainesville City (Central) PUMA,"1200101",,-82.33672,29.66304
"1210103",G12010103,"1210103","12",Florida,"10103",Pasco County (Gulf Coast) PUMA,"1210103",,-82.71578,28.27984
"1210102",G12010102,"1210102","12",Florida,"10102",Pasco County (West Central) PUMA,"1210102",,-82.58948,28.31655
"1210104",G12010104,"1210104","12",Florida,"10104",Pasco County (South) PUMA,"1210104",,-82.38382,28.19707
"1210101",G12010101,"1210101","12",Florida,"10101",Pasco County (East Central) PUMA,"1210101",,-82.26537,28.34080
"1207105",G12007105,"1207105","12",Florida,"07105",Lee County (Southeast)--Bonita Springs City & Estero (East) PUMA,"1207105",,-81.72145,26.44847
"1207102",G12007102,"1207102","12",Florida,"07102",Lee County (Northwest)--Cape Coral City PUMA,"1207102",,-81.99151,26.66656
"1207103",G12007103,"1207103","12",Florida,"07103",Lee County (Northeast)--Lehigh Acres & North Fort Myers PUMA,"1207103",,-81.69641,26.67617
"1208301",G12008301,"1208301","12",Florida,"08301",Marion County (North) PUMA,"1208301",,-82.04152,29.24978
"1208303",G12008303,"1208303","12",Florida,"08303",Marion County (South Central) PUMA,"1208303",,-82.08431,29.02891
"1208302",G12008302,"1208302","12",Florida,"08302",Marion County (Central)--Ocala City PUMA,"1208302",,-82.15601,29.17787
"1210900",G12010900,"1210900","12",Florida,"10900",St. Johns County (North) PUMA,"1210900",,-81.46860,30.00057
"1203101",G12003101,"1203101","12",Florida,"03101",Duval County (Outer)--Jacksonville City (North & West) PUMA,"1203101",,-81.74389,30.39096
"1203104",G12003104,"1203104","12",Florida,"03104",Duval County (East)--Jacksonville City (Beaches) PUMA,"1203104",,-81.45156,30.32996
"1203102",G12003102,"1203102","12",Florida,"03102",Duval County (Northwest Central)--Jacksonville City (Northwest) PUMA,"1203102",,-81.71581,30.35596
"1203103",G12003103,"1203103","12",Florida,"03103",Duval County (North Central)--Jacksonville City (Arlington) PUMA,"1203103",,-81.57053,30.34574
"1203105",G12003105,"1203105","12",Florida,"03105",Duval County (Southeast)--Jacksonville City (Southeast) PUMA,"1203105",,-81.50818,30.21322
"1203107",G12003107,"1203107","12",Florida,"03107",Duval County (Southwest Central)--Jacksonville City (Southwest) PUMA,"1203107",,-81.73857,30.25925
"1203106",G12003106,"1203106","12",Florida,"03106",Duval County (South Central)--Jacksonville City (Southeast River) PUMA,"1203106",,-81.61821,30.19110
"1212100",G12012100,"1212100","12",Florida,"12100","Suwannee, Taylor, Madison, Hamilton & Lafayette Counties PUMA","1212100",,-83.29366,30.21395
"1209702",G12009702,"1209702","12",Florida,"09702",Osceola County (East) PUMA,"1209702",,-81.09845,28.03505
"1209701",G12009701,"1209701","12",Florida,"09701",Osceola County (West) PUMA,"1209701","Caribbean, ns, Puerto Rico",-81.48158,28.24237
"1203500",G12003500,"1203500","12",Florida,"03500",Flagler & Volusia (North Central) Counties PUMA,"1203500",,-81.30946,29.45243
"1212703",G12012703,"1212703","12",Florida,"12703","Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities PUMA","1212703",,-80.92065,28.97381
"1212702",G12012702,"1212702","12",Florida,"12702","Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities PUMA","1212702",,-81.14280,29.23273
"1212704",G12012704,"1212704","12",Florida,"12704",Volusia County (Southwest Central)--Deltona & Lake Helen Cities PUMA,"1212704",,-81.09078,28.92030
"1212701",G12012701,"1212701","12",Florida,"12701","Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town PUMA","1212701",,-81.41251,29.15212
"1211502",G12011502,"1211502","12",Florida,"11502",Sarasota County (Central & Gulf Coast) PUMA,"1211502",,-82.45149,27.22176
"1211503",G12011503,"1211503","12",Florida,"11503",Sarasota County (East) PUMA,"1211503",,-82.27790,27.15649
"1211501",G12011501,"1211501","12",Florida,"11501",Sarasota County (North) PUMA,"1211501",,-82.51428,27.33883
"1208103",G12008103,"1208103","12",Florida,"08103",Manatee County (South) PUMA,"1208103",,-82.24780,27.36967
"1206100",G12006100,"1206100","12",Florida,"06100",Indian River County PUMA,"1206100",,-80.61592,27.69269
"1208102",G12008102,"1208102","12",Florida,"08102",Manatee County (West Central) PUMA,"1208102",,-82.58163,27.47660
"1209100",G12009100,"1209100","12",Florida,"09100",Okaloosa County PUMA,"1209100",,-86.59642,30.70657
"1208700",G12008700,"1208700","12",Florida,"08700",Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA,"1208700",Slovakia,-80.82252,25.50358
"1200902",G12000902,"1200902","12",Florida,"00902",Brevard County (East)--Beaches & Merritt Island PUMA,"1200902",,-80.66113,28.49631
"1200901",G12000901,"1200901","12",Florida,"00901","Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities PUMA","1200901",,-80.84111,28.49961
"1200903",G12000903,"1200903","12",Florida,"00903",Brevard County (Southwest)--Melbourne & West Melbourne Cities PUMA,"1200903",,-80.75849,28.02868
"1200904",G12000904,"1200904","12",Florida,"00904","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns PUMA","1200904",,-80.61246,27.94223
"1201500",G12001500,"1201500","12",Florida,"01500",Charlotte County PUMA,"1201500",,-81.89669,26.90762
"1201900",G12001900,"1201900","12",Florida,"01900",Clay County PUMA,"1201900",,-81.85789,29.98307
"1208500",G12008500,"1208500","12",Florida,"08500",Martin County PUMA,"1208500",,-80.43769,27.07375
"1209510",G12009510,"1209510","12",Florida,"09510",Orange County (Northeast) PUMA,"1209510",,-81.07286,28.52394
"1209509",G12009509,"1209509","12",Florida,"09509",Orange County (Southeast) PUMA,"1209509",,-81.15458,28.40225
"1209508",G12009508,"1209508","12",Florida,"09508",Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA,"1209508",,-81.23884,28.58275
"1209504",G12009504,"1209504","12",Florida,"09504","Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUMA","1209504",,-81.36141,28.47724
"1209505",G12009505,"1209505","12",Florida,"09505",Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA,"1209505",,-81.34102,28.53778
"1209501",G12009501,"1209501","12",Florida,"09501",Orange County (Northwest) PUMA,"1209501",,-81.53615,28.70434
"1209503",G12009503,"1209503","12",Florida,"09503",Orange County (Southwest)--Disney-International Drive Region PUMA,"1209503",,-81.54526,28.42441
"1209502",G12009502,"1209502","12",Florida,"09502","Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town PUMA","1209502",,-81.57781,28.57352
"1209507",G12009507,"1209507","12",Florida,"09507","Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA","1209507",,-81.37802,28.60407
"1209506",G12009506,"1209506","12",Florida,"09506",Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA,"1209506","Americas, ns",-81.43761,28.53747
"1201701",G12001701,"1201701","12",Florida,"01701",Citrus County PUMA,"1201701",,-82.46894,28.85033
"1206902",G12006902,"1206902","12",Florida,"06902",Sumter (North) & Lake (North) Counties PUMA,"1206902",,-82.02377,28.86760
"1206903",G12006903,"1206903","12",Florida,"06903",Lake (South) & Sumter (South) Counties PUMA,"1206903",,-81.90874,28.57959
"1205301",G12005301,"1205301","12",Florida,"05301",Hernando County PUMA,"1205301",,-82.42057,28.55282
"1211101",G12011101,"1211101","12",Florida,"11101",St. Lucie County (North) PUMA,"1211101",,-80.51110,27.40153
"1211102",G12011102,"1211102","12",Florida,"11102",St. Lucie County (South) PUMA,"1211102",,-80.37749,27.27851
"1210504",G12010504,"1210504","12",Florida,"10504",Polk County (South) PUMA,"1210504",,-81.60236,27.82140
"1210502",G12010502,"1210502","12",Florida,"10502",Polk County (Northeast) PUMA,"1210502",,-81.72034,28.17473
"1210503",G12010503,"1210503","12",Florida,"10503",Polk County (Central) PUMA,"1210503",,-81.85631,27.96355
"1210501",G12010501,"1210501","12",Florida,"10501",Polk County (Northwest) PUMA,"1210501",,-81.96222,28.18010
"1207301",G12007301,"1207301","12",Florida,"07301",Leon County (Central)--Tallahassee City (Central) PUMA,"1207301",,-84.28857,30.43629
"1206901",G12006901,"1206901","12",Florida,"06901",Lake County (North) PUMA,"1206901",,-81.57226,28.95040
"1206300",G12006300,"1206300","12",Florida,"06300",Apalachee Region (Outside Leon County) PUMA,"1206300",,-84.80923,30.34114
